seccio,codi_barri,nom_barri,nom_districte,x,y,d_axis_m,pop,node_x,node_y,snap_m,snapped,egress_connector
8061,49,Canyelles,Nou Barris,430071.0662665031,4588251.234861647,5028.609301816554,1635.0,430015.3,4588253.4,55.8,True,False
8062,49,Canyelles,Nou Barris,430346.44901654025,4588231.092898893,4998.466112675291,1122.0,430349.6,4588316.7,85.7,True,False
8063,49,Canyelles,Nou Barris,430570.5177089674,4588266.772716133,5037.137610166043,1055.0,430584.5,4588240.7,29.6,True,False
8064,49,Canyelles,Nou Barris,430068.32987390767,4588609.315675316,5386.175259983643,1800.0,430144.3,4588472.0,156.9,True,False
8065,50,les Roquetes,Nou Barris,430761.35729438,4588802.340489885,5581.799080121135,1763.0,430752.6,4588797.8,9.9,True,False
8066,50,les Roquetes,Nou Barris,431169.4104171862,4589014.114313023,5825.07577264194,1564.0,431176.9,4588995.6,20.0,True,False
8067,50,les Roquetes,Nou Barris,431454.4113365052,4589066.132727079,5891.737910418487,1808.0,431491.2,4589024.8,55.3,True,False
8068,50,les Roquetes,Nou Barris,431152.9348875976,4588780.653753543,5591.259350257808,1865.0,431146.0,4588778.3,7.3,True,False
8069,50,les Roquetes,Nou Barris,431007.0090060481,4588736.01793893,5537.536161113857,1540.0,431007.9,4588742.9,6.9,True,False
8070,50,les Roquetes,Nou Barris,431061.5894066922,4588650.330555721,5458.822250938823,1477.0,431066.1,4588628.2,22.6,True,False
8071,50,les Roquetes,Nou Barris,431019.557429084,4588578.031097875,5382.008458574762,1715.0,431000.2,4588609.7,37.1,True,False
8072,50,les Roquetes,Nou Barris,430817.3992069391,4588575.108897672,5359.254037625507,1186.0,430817.2,4588587.1,12.0,True,False
8073,50,les Roquetes,Nou Barris,430934.1189066249,4588446.279666443,5241.643620187704,1725.0,430911.9,4588398.4,52.8,True,False
8074,50,les Roquetes,Nou Barris,431318.8099918376,4588609.660507323,5427.257964940987,1513.0,431311.0,4588604.8,9.2,True,False
8075,51,Verdun,Nou Barris,431338.7309361214,4588448.753352393,5267.829707758263,1876.0,431324.2,4588464.3,21.3,True,False
8076,51,Verdun,Nou Barris,431248.6352250804,4588221.647326079,5036.101051154273,1585.0,431258.6,4588238.9,19.9,True,False
8077,51,Verdun,Nou Barris,431152.1784478027,4588370.278661452,5181.00976628525,1407.0,431140.6,4588354.6,19.5,True,False
8078,51,Verdun,Nou Barris,430945.6626824221,4588283.0244624885,5080.54142381168,1536.0,430946.2,4588284.4,1.5,True,False
8079,51,Verdun,Nou Barris,430980.330000225,4588117.321903261,4919.892415486605,1420.0,430983.2,4588111.4,6.6,True,False
8080,51,Verdun,Nou Barris,431077.42578369984,4588140.440486683,4949.668023834513,1518.0,431097.4,4588106.8,39.1,True,False
8081,51,Verdun,Nou Barris,431093.5543540973,4588021.055069818,4830.549107862399,1626.0,431111.0,4587997.0,29.7,True,False
8082,51,Verdun,Nou Barris,431140.3396408396,4587963.04933715,4773.608860133255,1590.0,431129.4,4587983.4,23.1,True,False
8083,52,la Prosperitat,Nou Barris,431201.7006045772,4587836.105004903,4648.850696567149,1282.0,431224.4,4587829.2,23.7,True,False
8084,52,la Prosperitat,Nou Barris,431443.5606705191,4587873.857369104,4702.720426753813,1087.0,431406.0,4587897.8,44.5,True,False
8085,52,la Prosperitat,Nou Barris,431381.9138906231,4587946.56632101,4769.910206659745,1504.0,431380.4,4587946.3,1.5,True,False
8086,52,la Prosperitat,Nou Barris,431290.1516839723,4588009.748484822,4826.691343063016,1642.0,431283.4,4587985.0,25.7,True,False
8087,52,la Prosperitat,Nou Barris,431399.44203371217,4588176.27993881,5000.291119589604,1204.0,431401.3,4588143.7,32.6,True,False
8088,52,la Prosperitat,Nou Barris,431473.78957752953,4588292.932342711,5122.803212789198,1249.0,431469.1,4588303.7,11.7,True,False
8089,52,la Prosperitat,Nou Barris,431507.6876479708,4588405.055725213,5237.592089505882,1217.0,431540.5,4588428.3,40.2,True,False
8090,52,la Prosperitat,Nou Barris,431634.8751466999,4588264.765051194,5111.960838930744,1204.0,431613.3,4588280.4,26.6,True,False
8091,52,la Prosperitat,Nou Barris,431538.2335945508,4588112.688956516,4949.802753959409,1168.0,431523.3,4588091.1,26.3,True,False
8092,52,la Prosperitat,Nou Barris,431651.81381010433,4587928.414909875,4780.564818566494,993.0,431682.7,4587914.5,33.9,True,False
8093,52,la Prosperitat,Nou Barris,431680.74834348535,4588127.739073471,4981.969759138866,1250.0,431643.6,4588122.4,37.5,True,False
8094,52,la Prosperitat,Nou Barris,431814.8356655793,4588128.750621272,5002.808535461355,1414.0,431857.9,4588092.4,56.4,True,False
8095,52,la Prosperitat,Nou Barris,431910.2564034189,4588031.741241555,4923.656829265479,1087.0,431864.1,4588080.7,67.3,True,False
8096,52,la Prosperitat,Nou Barris,431961.5849772771,4588303.75160457,5200.466912683198,1523.0,431932.8,4588284.6,34.6,True,False
8097,52,la Prosperitat,Nou Barris,432018.79249278095,4588549.11963231,5452.173718987152,1317.0,432025.8,4588557.4,10.8,True,False
8098,52,la Prosperitat,Nou Barris,431881.9974209814,4588513.234212372,5393.0913182703935,1267.0,431867.0,4588460.8,54.5,True,False
8099,52,la Prosperitat,Nou Barris,431817.74823572754,4588340.580039978,5212.435633784637,1422.0,431823.0,4588317.3,23.9,True,False
8100,52,la Prosperitat,Nou Barris,431764.09023515694,4588417.336015939,5280.337689783702,1269.0,431710.0,4588432.0,56.0,True,False
8101,52,la Prosperitat,Nou Barris,431763.6676441107,4588588.838365555,5450.07483201663,1680.0,431760.7,4588577.0,12.2,True,False
8102,52,la Prosperitat,Nou Barris,431593.208685828,4588500.488026085,5341.272658725062,1567.0,431624.0,4588468.4,44.5,True,False
8103,53,la Trinitat Nova,Nou Barris,431609.2655427377,4588850.593156333,5691.0779906905445,1653.0,431625.6,4588871.8,26.8,True,False
8104,53,la Trinitat Nova,Nou Barris,431814.33235685393,4588756.539805517,5623.240097345101,1234.0,431765.2,4588756.5,49.1,True,False
8105,53,la Trinitat Nova,Nou Barris,432057.03944614896,4588829.620774991,5734.924032177157,1426.0,432077.7,4588772.3,60.9,True,False
8106,53,la Trinitat Nova,Nou Barris,432174.30790613353,4589133.894468057,6055.796767331098,1236.0,432168.6,4589134.0,5.7,True,False
8107,53,la Trinitat Nova,Nou Barris,431948.0969661391,4589274.7681006165,6155.556701668187,1872.0,431993.4,4589282.6,46.0,True,False
8108,54,Torre Baró,Nou Barris,431603.700311754,4589750.86527836,6586.510456581894,1929.0,431625.6,4589747.4,22.2,True,False
8109,54,Torre Baró,Nou Barris,430735.5307038729,4589488.293928585,6264.935330042616,979.0,430776.0,4589442.4,61.2,True,False
8110,55,Ciutat Meridiana,Nou Barris,430736.5067634423,4590184.942174668,6960.684327675329,1990.0,430724.7,4590180.9,12.5,True,False
8111,55,Ciutat Meridiana,Nou Barris,431024.9109946379,4590152.627995199,6948.755970138225,1659.0,431065.3,4590122.1,50.6,True,False
8112,55,Ciutat Meridiana,Nou Barris,431362.85924293264,4590227.447277609,7045.088405280001,1699.0,431362.2,4590202.7,24.8,True,False
8113,55,Ciutat Meridiana,Nou Barris,431184.8415596615,4590261.387172626,7072.326296882659,1790.0,431166.6,4590254.2,19.6,True,False
8114,55,Ciutat Meridiana,Nou Barris,431212.5188015093,4590491.463207594,7303.051856254749,1963.0,431207.1,4590496.7,7.5,True,False
8115,55,Ciutat Meridiana,Nou Barris,431401.5413127872,4590420.026352399,7239.4246074150415,1707.0,431372.6,4590429.5,30.5,True,False
8116,56,Vallbona,Nou Barris,431862.7154701571,4590528.561109563,7386.798445445395,1420.0,431859.8,4590493.1,35.6,True,False
8215,48,la Guineueta,Nou Barris,430688.1493170832,4587563.6231787205,4340.963223227269,1553.0,430663.3,4587634.8,75.4,True,False
9001,57,la Trinitat Vella,Sant Andreu,432396.5222958232,4589641.791228063,6598.056150357284,2739.0,432395.3,4589647.5,5.8,True,False
9002,57,la Trinitat Vella,Sant Andreu,432541.0753778075,4589240.655689819,6240.365163511458,2158.0,432563.1,4589236.7,22.4,True,False
9003,57,la Trinitat Vella,Sant Andreu,432368.6053407267,4589246.802458076,6206.278315775998,2176.0,432357.4,4589208.9,39.5,True,False
9004,57,la Trinitat Vella,Sant Andreu,432450.8187904597,4589072.018312138,6054.906859334081,1663.0,432450.2,4589085.2,13.2,True,False
9005,57,la Trinitat Vella,Sant Andreu,432708.0217151209,4589000.02793868,6052.116379437176,1622.0,432659.0,4589025.9,55.4,True,False
9006,58,Baró de Viver,Sant Andreu,433181.55893465935,4588786.453474238,6002.141046015912,1275.0,433185.7,4588754.4,32.3,True,False
9007,58,Baró de Viver,Sant Andreu,433068.54157719895,4588504.262629902,5698.177764027121,1328.0,433086.9,4588496.2,20.1,True,False
9008,59,el Bon Pastor,Sant Andreu,432918.13263507886,4587864.400306538,5048.026905700343,1869.0,432908.0,4587883.1,21.3,True,False
9009,59,el Bon Pastor,Sant Andreu,433385.1401964632,4588034.569946192,5394.728740267848,1384.0,433436.2,4588085.6,72.2,True,False
9010,59,el Bon Pastor,Sant Andreu,433411.2205271544,4587595.353687234,5016.581142098436,1794.0,433427.3,4587604.7,18.6,True,False
9011,59,el Bon Pastor,Sant Andreu,433754.1718924613,4587644.649029886,5231.435422086132,1637.0,433716.3,4587643.9,37.9,True,False
9013,59,el Bon Pastor,Sant Andreu,433819.1107851248,4587336.19715604,5007.6411236769,2031.0,433835.2,4587323.4,20.6,True,False
9014,59,el Bon Pastor,Sant Andreu,433596.5315735287,4587273.729748581,4833.341569818689,2988.0,433590.1,4587298.6,25.7,True,False
9015,59,el Bon Pastor,Sant Andreu,433225.9513684705,4587046.45157328,4447.111175356287,1850.0,433204.7,4587081.3,40.8,True,False
9016,60,Sant Andreu,Sant Andreu,432689.0905847685,4587111.016836672,4264.597720401273,1282.0,432724.5,4587115.8,35.7,True,False
9017,60,Sant Andreu,Sant Andreu,432679.5739320817,4586967.7769418685,4129.466236275252,1512.0,432686.8,4586964.5,7.9,True,False
9018,60,Sant Andreu,Sant Andreu,432762.4691072065,4586858.443938163,4064.782377802359,1462.0,432744.4,4586868.0,20.4,True,False
9019,60,Sant Andreu,Sant Andreu,432744.1838316049,4586658.367717836,3877.017128887529,2665.0,432778.8,4586665.0,35.2,True,False
9020,60,Sant Andreu,Sant Andreu,432526.36571756686,4586696.459985659,3819.484171801398,1115.0,432527.1,4586694.2,2.4,True,False
9021,60,Sant Andreu,Sant Andreu,432367.35034687485,4586767.1893083,3825.189253463857,1407.0,432387.6,4586747.5,28.2,True,False
9022,60,Sant Andreu,Sant Andreu,432470.5049034265,4586888.603833458,3975.676788650717,1268.0,432481.6,4586873.3,18.9,True,False
9023,60,Sant Andreu,Sant Andreu,432479.4393810256,4587022.973349467,4104.129474072632,1212.0,432440.8,4587029.9,39.3,True,False
9024,60,Sant Andreu,Sant Andreu,432472.32792708697,4587184.5931567205,4252.964328214679,1195.0,432467.8,4587218.8,34.5,True,False
9025,60,Sant Andreu,Sant Andreu,432466.535616874,4587390.472319114,4444.937589174673,1233.0,432475.4,4587392.7,9.1,True,False
9026,60,Sant Andreu,Sant Andreu,432360.0700093488,4587575.264873936,4587.439921331124,1477.0,432310.4,4587583.1,50.3,True,False
9027,60,Sant Andreu,Sant Andreu,432563.8720564145,4587590.488139793,4665.88544668388,1284.0,432528.7,4587557.8,48.0,True,False
9028,60,Sant Andreu,Sant Andreu,432532.87209239294,4587766.646842291,4822.449414685633,1561.0,432509.2,4587768.6,23.8,True,False
9029,60,Sant Andreu,Sant Andreu,432462.2939529859,4587830.639857193,4861.645900681661,1085.0,432507.8,4587813.5,48.6,True,False
9030,60,Sant Andreu,Sant Andreu,432503.9822730004,4587963.583890881,5000.97296220231,1451.0,432504.2,4587922.2,41.4,True,False
9031,60,Sant Andreu,Sant Andreu,432688.9593660075,4588260.169345744,5340.013074992351,1174.0,432698.8,4588262.3,10.1,True,False
9032,60,Sant Andreu,Sant Andreu,432443.99469917617,4588447.819619023,5448.884969412914,2154.0,432389.9,4588427.1,57.9,True,False
9033,60,Sant Andreu,Sant Andreu,432152.44535104267,4588414.477750195,5346.894553124202,3201.0,432150.0,4588397.2,17.4,True,False
9034,60,Sant Andreu,Sant Andreu,432050.10697805206,4588076.937676999,4995.356028334314,1406.0,432014.9,4588099.9,42.0,True,False
9035,60,Sant Andreu,Sant Andreu,432071.1915829915,4587885.852588244,4813.238946224325,1557.0,432080.3,4587862.1,25.4,True,False
9036,60,Sant Andreu,Sant Andreu,432168.1493910268,4588041.180653592,4986.496823760237,1373.0,432179.7,4588053.4,16.8,True,False
9037,60,Sant Andreu,Sant Andreu,432319.15753519547,4588023.614033287,5006.78564112329,1621.0,432320.6,4588009.8,13.9,True,False
9038,60,Sant Andreu,Sant Andreu,432333.5323324978,4587812.685256035,4807.461891258412,1736.0,432331.0,4587813.6,2.7,True,False
9039,60,Sant Andreu,Sant Andreu,432225.8763395407,4587756.267119075,4724.388107846428,1512.0,432228.7,4587780.1,24.0,True,False
9040,60,Sant Andreu,Sant Andreu,432066.9843133262,4587701.944893773,4633.079194759936,1603.0,432053.8,4587664.1,40.1,True,False
9041,60,Sant Andreu,Sant Andreu,432096.55873984727,4587566.480918343,4508.341373308727,1376.0,432103.6,4587563.8,7.5,True,False
9042,60,Sant Andreu,Sant Andreu,432204.3797827988,4587400.012288508,4375.190115106472,1247.0,432213.7,4587412.0,15.2,True,False
9043,60,Sant Andreu,Sant Andreu,431957.6749384431,4587494.095245183,4406.156713036546,1336.0,431933.8,4587475.3,30.4,True,False
9044,60,Sant Andreu,Sant Andreu,432090.37984845234,4587322.993544412,4270.877909169255,1519.0,432064.4,4587346.2,34.8,True,False
9045,60,Sant Andreu,Sant Andreu,431908.83022370905,4587321.067330441,4226.68362771219,1400.0,431909.4,4587326.7,5.7,True,False
9046,60,Sant Andreu,Sant Andreu,431909.34576741135,4587179.284660211,4088.374952120145,1330.0,431895.3,4587165.0,20.0,True,False
9047,60,Sant Andreu,Sant Andreu,432144.2587887373,4587110.722366982,4080.5351528640977,1553.0,432113.0,4587126.6,35.1,True,False
9048,60,Sant Andreu,Sant Andreu,431857.0772007558,4587075.552907622,3975.779933259791,1342.0,431846.6,4587096.3,23.2,True,False
9049,60,Sant Andreu,Sant Andreu,431801.75018500746,4586881.599726115,3774.510702023081,1289.0,431776.9,4586861.8,31.8,True,False
9050,60,Sant Andreu,Sant Andreu,431980.6368249792,4586948.441049065,3880.760705531201,1493.0,431978.4,4586937.1,11.6,True,False
9051,60,Sant Andreu,Sant Andreu,432151.5890788742,4586893.119268755,3874.14914453929,1279.0,432140.6,4586909.4,19.6,True,False
9052,60,Sant Andreu,Sant Andreu,432309.4466752013,4586665.026904662,3709.167001270581,1198.0,432299.1,4586672.2,12.6,True,False
9053,60,Sant Andreu,Sant Andreu,432182.18858339393,4586722.534805009,3721.02371365018,1625.0,432177.1,4586703.3,19.9,True,False
9054,60,Sant Andreu,Sant Andreu,431975.7609517048,4586740.239880047,3678.2734545715575,1072.0,431986.7,4586661.1,79.9,True,False
9055,61,la Sagrera,Sant Andreu,431957.39382444543,4586524.689232331,3465.690495329997,1738.0,431929.2,4586485.8,48.0,True,False
9056,61,la Sagrera,Sant Andreu,432097.6466257674,4586336.962213123,3328.716299882634,1095.0,432044.8,4586356.7,56.4,True,False
9057,61,la Sagrera,Sant Andreu,432128.0360490137,4586162.761743305,3175.186149272997,1685.0,432114.2,4586145.3,22.3,True,False
9058,61,la Sagrera,Sant Andreu,432303.1282439981,4586097.553230814,3181.3508206931915,1525.0,432311.4,4586071.0,27.8,True,False
9059,61,la Sagrera,Sant Andreu,432308.8745456261,4586275.709275276,3347.116683040716,1426.0,432304.4,4586272.7,5.4,True,False
9060,61,la Sagrera,Sant Andreu,432215.4307216233,4586489.237528657,3511.6743486752625,1339.0,432262.0,4586415.1,87.6,True,False
9061,61,la Sagrera,Sant Andreu,432560.28878706135,4586423.340805746,3585.032350197108,1593.0,432470.5,4586422.2,89.8,True,False
9062,61,la Sagrera,Sant Andreu,432640.0229694448,4586184.982276141,3409.13321931768,1486.0,432624.8,4586140.4,47.1,True,False
9063,61,la Sagrera,Sant Andreu,432512.9269582884,4585658.7191645885,2889.5941292100324,1143.0,432484.2,4585688.8,41.6,True,False
9064,61,la Sagrera,Sant Andreu,432354.07232817286,4585565.311395409,2728.550955730638,1147.0,432391.8,4585545.9,42.4,True,False
9065,61,la Sagrera,Sant Andreu,432185.5062071761,4585707.8306582,2777.949597828767,2086.0,432231.8,4585756.1,66.9,True,False
9066,61,la Sagrera,Sant Andreu,432250.1563132428,4585828.742433151,2914.8713955743387,1411.0,432248.7,4585774.6,54.2,True,False
9067,61,la Sagrera,Sant Andreu,432129.4378061174,4585925.221024169,2954.59949055003,1506.0,432152.9,4585934.0,25.1,True,False
9068,61,la Sagrera,Sant Andreu,431959.9367134848,4585938.751603863,2907.3664419435336,1528.0,431952.0,4585970.4,32.6,True,False
9069,61,la Sagrera,Sant Andreu,432006.3347518331,4586119.11521556,3093.023262229038,933.0,432047.9,4586121.9,41.7,True,False
9070,61,la Sagrera,Sant Andreu,431951.27944308834,4586235.619957097,3186.8196813251884,1745.0,431980.0,4586217.8,33.8,True,False
9071,61,la Sagrera,Sant Andreu,431893.1004142888,4586419.144058232,3346.7439869636546,1899.0,431941.4,4586427.8,49.1,True,False
9072,61,la Sagrera,Sant Andreu,431866.403609534,4586228.993994935,3156.389899005848,1426.0,431831.3,4586229.5,35.1,True,False
9073,61,la Sagrera,Sant Andreu,431882.7919854199,4586096.103070249,3033.38827749216,1473.0,431886.2,4586143.5,47.5,True,False
9074,62,el Congrés i els Indians,Sant Andreu,431735.2300218889,4586198.210176447,3093.3846538982907,1664.0,431730.0,4586229.3,31.5,True,False
9075,62,el Congrés i els Indians,Sant Andreu,431681.7781386722,4586459.362672372,3336.618122721697,1533.0,431684.5,4586465.8,7.0,True,False
9076,62,el Congrés i els Indians,Sant Andreu,431378.0818298491,4586499.771801658,3329.033629719755,1444.0,431367.2,4586520.9,23.8,True,False
9077,62,el Congrés i els Indians,Sant Andreu,431532.8689644536,4586319.256001392,3171.5509538654405,1607.0,431515.4,4586333.3,22.4,True,False
9078,62,el Congrés i els Indians,Sant Andreu,431441.0882408966,4586195.407554423,3035.056122246156,1437.0,431442.2,4586205.0,9.7,True,False
9079,62,el Congrés i els Indians,Sant Andreu,431287.8380756791,4586290.135085832,3111.3971761899784,1609.0,431258.3,4586286.2,29.8,True,False
9080,62,el Congrés i els Indians,Sant Andreu,431460.1449612104,4586053.298900386,2897.3695823991284,1328.0,431436.5,4586091.4,44.8,True,False
9081,62,el Congrés i els Indians,Sant Andreu,431692.7256405215,4585996.245265976,2887.091804723744,1725.0,431719.2,4585961.5,43.7,True,False
9082,62,el Congrés i els Indians,Sant Andreu,431560.54219753935,4585863.422389979,2728.472891808182,1972.0,431560.1,4585873.2,9.8,True,False
9083,63,Navas,Sant Andreu,431853.8804424336,4585796.6945412895,2738.96514139944,1638.0,431835.5,4585778.9,25.6,True,False
9084,63,Navas,Sant Andreu,431623.0936179182,4585623.904312579,2508.9350423550177,1676.0,431627.1,4585602.1,22.2,True,False
9085,63,Navas,Sant Andreu,431603.4944965596,4585426.875378353,2313.2845046501,1797.0,431591.7,4585451.6,27.4,True,False
9086,63,Navas,Sant Andreu,431804.7748712478,4585617.404384769,2553.2845134492504,1488.0,431801.3,4585620.3,4.5,True,False
9087,63,Navas,Sant Andreu,431847.0956589647,4585477.808799961,2435.2657279992845,1311.0,431798.4,4585518.0,63.1,True,False
9088,63,Navas,Sant Andreu,431967.5006497789,4585345.643861537,2357.935521629412,1915.0,431962.3,4585308.6,37.4,True,False
9089,63,Navas,Sant Andreu,431986.1371121567,4585563.811133527,2565.845628302773,1477.0,432026.5,4585581.7,44.1,True,False
9090,63,Navas,Sant Andreu,432109.3209282879,4585378.859365527,2448.677119276508,1523.0,432112.1,4585341.4,37.6,True,False
9091,63,Navas,Sant Andreu,432119.66687856737,4585594.0600126,2647.0276216961333,1861.0,432062.4,4585598.5,57.4,True,False
9092,63,Navas,Sant Andreu,432272.9525348425,4585425.150248475,2566.6151915757487,1879.0,432298.9,4585451.4,36.9,True,False
9093,63,Navas,Sant Andreu,432225.7501425158,4585283.813355309,2420.525285529175,1279.0,432158.6,4585307.1,71.1,True,False
9094,63,Navas,Sant Andreu,432341.173956717,4585223.29260233,2429.7093091686684,1958.0,432338.6,4585264.0,40.8,True,False
9095,63,Navas,Sant Andreu,432177.9821465448,4585141.658783447,2273.8221884752165,2145.0,432152.4,4585116.5,35.9,True,False
9156,61,la Sagrera,Sant Andreu,432041.8119167171,4586484.566998996,3451.427603836822,1257.0,432065.9,4586498.4,27.8,True,False
10001,64,el Camp de l'Arpa del Clot,Sant Martí,431955.4391407486,4585172.783127592,2195.892896714732,1595.0,431949.2,4585129.9,43.3,True,False
10002,64,el Camp de l'Arpa del Clot,Sant Martí,431914.2691560619,4585015.885989358,2036.797677206916,1773.0,431903.7,4585036.7,23.3,True,False
10003,64,el Camp de l'Arpa del Clot,Sant Martí,431738.18684714456,4585161.465313408,2100.775089938682,1571.0,431733.3,4585168.2,8.3,True,False
10004,64,el Camp de l'Arpa del Clot,Sant Martí,431786.8868740432,4585345.30875104,2290.165536727871,1541.0,431793.7,4585339.6,8.9,True,False
10005,64,el Camp de l'Arpa del Clot,Sant Martí,431610.9188262115,4585203.6844387455,2100.4842122959994,1649.0,431604.7,4585202.1,6.4,True,False
10006,64,el Camp de l'Arpa del Clot,Sant Martí,431486.97736897983,4585085.805471127,1953.8874081255904,1824.0,431496.9,4585060.2,27.5,True,False
10007,64,el Camp de l'Arpa del Clot,Sant Martí,431323.5583932916,4584969.451159348,1805.7879388138592,1294.0,431347.3,4584940.9,37.1,True,False
10008,64,el Camp de l'Arpa del Clot,Sant Martí,431208.2502645063,4584803.77372283,1624.774348677639,1714.0,431247.5,4584797.5,39.7,True,False
10009,64,el Camp de l'Arpa del Clot,Sant Martí,431346.5306357362,4584786.759346249,1630.794576146315,1607.0,431328.1,4584780.4,19.5,True,False
10010,64,el Camp de l'Arpa del Clot,Sant Martí,431460.06012415886,4584861.35211764,1729.9060891257072,1712.0,431466.4,4584876.1,16.1,True,False
10011,64,el Camp de l'Arpa del Clot,Sant Martí,431364.0594995043,4584636.974233652,1488.6544744684163,1183.0,431401.3,4584609.2,46.5,True,False
10012,64,el Camp de l'Arpa del Clot,Sant Martí,431498.6049167272,4584570.586679733,1463.606913607914,1780.0,431493.3,4584609.5,39.3,True,False
10013,64,el Camp de l'Arpa del Clot,Sant Martí,431564.59809328185,4584708.81331434,1616.023213732114,1361.0,431553.4,4584703.5,12.4,True,False
10014,64,el Camp de l'Arpa del Clot,Sant Martí,431751.0805512077,4584514.731774412,1517.257016704833,1469.0,431731.5,4584517.2,19.7,True,False
10015,64,el Camp de l'Arpa del Clot,Sant Martí,431593.8825024203,4584472.119195833,1408.028508963887,1930.0,431621.1,4584477.3,27.7,True,False
10016,64,el Camp de l'Arpa del Clot,Sant Martí,431652.8202843412,4584346.867789697,1322.7877374962338,1217.0,431704.3,4584392.2,68.6,True,False
10017,64,el Camp de l'Arpa del Clot,Sant Martí,431759.5643465095,4584330.464479667,1364.1600277132418,1661.0,431765.4,4584329.3,6.0,True,False
10018,64,el Camp de l'Arpa del Clot,Sant Martí,431873.34120925487,4584344.414017645,1441.045802710525,1457.0,431888.7,4584294.9,51.8,True,False
10019,64,el Camp de l'Arpa del Clot,Sant Martí,431894.6233314483,4584583.403417699,1649.895842499174,1518.0,431931.8,4584586.9,37.3,True,False
10020,64,el Camp de l'Arpa del Clot,Sant Martí,431794.4319876096,4584657.764175597,1663.5313782988078,1457.0,431842.5,4584627.8,56.6,True,False
10021,64,el Camp de l'Arpa del Clot,Sant Martí,431685.8523870488,4584756.852483084,1705.592464114263,1301.0,431684.7,4584757.1,1.2,True,False
10022,64,el Camp de l'Arpa del Clot,Sant Martí,431649.2638081903,4584950.251413534,1871.855591535844,1353.0,431630.8,4584952.6,18.6,True,False
10023,64,el Camp de l'Arpa del Clot,Sant Martí,431801.253558727,4584799.260319403,1792.52113937917,1442.0,431821.2,4584780.3,27.5,True,False
10024,64,el Camp de l'Arpa del Clot,Sant Martí,431886.1292929768,4584873.240077549,1896.8894283602813,1487.0,431858.7,4584829.0,52.1,True,False
10025,64,el Camp de l'Arpa del Clot,Sant Martí,431990.7810717847,4584613.935370085,1728.477352775528,1311.0,432010.6,4584602.6,22.8,True,False
10026,65,el Clot,Sant Martí,432127.279215036,4584654.057951144,1841.2003567521465,1550.0,432136.4,4584636.6,19.7,True,False
10027,65,el Clot,Sant Martí,432183.8209196267,4584871.325994767,2050.00187706716,1517.0,432144.6,4584920.6,63.0,True,False
10028,65,el Clot,Sant Martí,432105.6083484831,4585000.232936496,2115.3354256018424,1737.0,432068.7,4585034.7,50.5,True,False
10029,65,el Clot,Sant Martí,432321.9188920895,4585010.931145382,2243.79176839867,1410.0,432348.9,4585025.2,30.5,True,False
10030,65,el Clot,Sant Martí,432466.5435932575,4585041.347556318,2355.1761312850226,1738.0,432438.7,4585022.3,33.7,True,False
10031,65,el Clot,Sant Martí,432347.048652433,4584837.077557755,2121.018199101746,1509.0,432380.5,4584837.2,33.5,True,False
10032,65,el Clot,Sant Martí,432408.2541490617,4584616.610718243,1997.2827837979928,1353.0,432406.5,4584615.5,2.1,True,False
10033,65,el Clot,Sant Martí,432491.7644824983,4584782.27198123,2174.7391187457333,859.0,432461.7,4584755.7,40.1,True,False
10034,65,el Clot,Sant Martí,432600.49709722,4584902.1859634295,2336.595945840379,1687.0,432556.9,4584850.0,68.0,True,False
10035,65,el Clot,Sant Martí,432698.4641978449,4584705.81623245,2268.850369511113,1946.0,432694.8,4584708.2,4.4,True,False
10036,65,el Clot,Sant Martí,432546.75136596645,4584506.437485176,2023.3449810631887,1420.0,432578.7,4584522.0,35.5,True,False
10037,65,el Clot,Sant Martí,432374.3455912882,4584379.226869284,1809.706716773335,1046.0,432449.8,4584387.1,75.9,True,False
10038,65,el Clot,Sant Martí,432251.1444798715,4584482.017367895,1791.2634496172334,1600.0,432287.8,4584450.9,48.1,True,False
10039,65,el Clot,Sant Martí,432103.17240638327,4584397.874027806,1628.7486845192452,1833.0,432104.8,4584346.8,51.1,True,False
10040,65,el Clot,Sant Martí,431985.99362588953,4584213.993691696,1414.2925998963922,1781.0,431974.5,4584204.1,15.2,True,False
10041,65,el Clot,Sant Martí,432010.0226303685,4584095.691612526,1348.9825923622182,1612.0,432002.2,4584085.6,12.8,True,False
10042,66,el Parc i la Llacuna del Poblenou,Sant Martí,432414.7118231015,4583739.481390285,1508.6890540244888,3204.0,432347.5,4583730.7,67.8,True,False
10043,66,el Parc i la Llacuna del Poblenou,Sant Martí,432342.7442785733,4583145.333320816,1334.3748889641415,2427.0,432341.1,4583170.6,25.3,True,False
10044,66,el Parc i la Llacuna del Poblenou,Sant Martí,432070.8131672969,4582894.546335341,1102.3328800296078,1559.0,432050.6,4582895.9,20.3,True,False
10045,66,el Parc i la Llacuna del Poblenou,Sant Martí,431881.8712425918,4582673.40821047,967.0750735618976,1300.0,431860.8,4582694.7,30.0,True,False
10046,66,el Parc i la Llacuna del Poblenou,Sant Martí,431737.5194414805,4582533.70683079,838.3342250143909,1244.0,431679.5,4582564.9,65.9,True,False
10047,66,el Parc i la Llacuna del Poblenou,Sant Martí,431876.54563843226,4582487.204788043,983.9123527443718,1721.0,431846.7,4582517.0,42.2,True,False
10048,66,el Parc i la Llacuna del Poblenou,Sant Martí,432066.9823489072,4582576.333407174,1158.1285417710988,1653.0,432055.5,4582565.9,15.5,True,False
