seccio,codi_districte,codi_barri,nom_barri,nom_districte,x,y,d_axis_m,pop
10132,10,73,la Verneda i la Pau,Sant Martí,433268.21085462114,4585892.672941417,3521.5104458326477,1264
10133,10,73,la Verneda i la Pau,Sant Martí,433113.1580225702,4586010.300501347,3517.654610348015,1704
10134,10,73,la Verneda i la Pau,Sant Martí,432954.6628260478,4585998.740146798,3415.7023252416425,1570
10135,10,73,la Verneda i la Pau,Sant Martí,433039.95788642653,4586233.258410836,3657.594660060025,1233
10136,10,73,la Verneda i la Pau,Sant Martí,433295.50245913095,4586249.084025933,3818.0826025357364,1384
10137,10,73,la Verneda i la Pau,Sant Martí,433286.87005344196,4586538.7030193005,4048.882894127785,1567
10138,10,73,la Verneda i la Pau,Sant Martí,433633.5930550451,4586258.818486028,4037.037255414933,1595
10139,10,73,la Verneda i la Pau,Sant Martí,433488.4427862682,4586051.852761741,3785.4897772425,1682
10140,10,73,la Verneda i la Pau,Sant Martí,433697.2476569051,4585974.022584355,3869.0669761371787,1633
10141,10,73,la Verneda i la Pau,Sant Martí,433806.7567536792,4585780.884697451,3812.1901508128117,1126
10142,10,73,la Verneda i la Pau,Sant Martí,433929.88731241354,4585914.464037097,3993.317287452839,1622
10143,10,73,la Verneda i la Pau,Sant Martí,433934.2562525021,4586093.768604194,4120.78208492249,1805
10234,10,65,el Clot,Sant Martí,432285.33041112893,4584188.981113515,1619.905330582583,1782
10235,10,69,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,434116.24843265326,4584526.451568648,3381.8313804960353,1282
10236,10,69,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,433995.5809918567,4584553.256513339,3282.345811950953,1597
10237,10,71,Provençals del Poblenou,Sant Martí,433825.20038329455,4585412.03400918,3586.3628350815684,912
