seccio,codi_barri,nom_barri,nom_districte,x,y,d_axis_m,pop,snap_m,snapped,d_axis_net_m,egress_connector,A_car15_pre,A_car15_post,dA_car15,pct_car15,A_car15_drop,dA_car15_drop,pct_car15_drop,A_car15_turn_pre,A_car15_turn_post,pct_car15_turn,A_car30_pre,A_car30_post,dA_car30,pct_car30,H_car_pre,H_car_post,dH_car,pct_H,n_car15_pre,n_car15_post,n_car30_pre,n_car30_post,A_walk15,n_walk15,band_net,band_euclid
3090,18,Sants,Sants-Montjuïc,427669.9431403295,4580918.426301377,1235.7978399282642,958.0,30.7,True,1537.7736418647953,0.0,1583023.0,1583023.0,0.0,0.0,1581347.0,-1676.0,-0.10587338276196871,1475035.0,1475035.0,0.0,1606885.0,1606885.0,0.0,0.0,1085828.2359734634,1085554.1230883684,-274.11288509494625,-0.025244589891254707,1037.0,1031.0,1051.0,1050.0,111514.0,76.0,1-2km,1-2km
3091,18,Sants,Sants-Montjuïc,427530.8073035985,4580896.886450302,1376.4903120488912,1471.0,19.5,True,1676.7386397157904,0.0,1570858.0,1570858.0,0.0,0.0,1569182.0,-1676.0,-0.10669328481632331,1377119.0,1377119.0,0.0,1606885.0,1606885.0,0.0,0.0,1058531.9767477736,1058269.8420796979,-262.1346680757124,-0.024763981989575145,1029.0,1023.0,1051.0,1050.0,100674.0,68.0,1-2km,1-2km
3092,18,Sants,Sants-Montjuïc,427459.7631249692,4581120.245248015,1423.3584380828795,1217.0,4.2,True,1778.7169800753015,0.0,1587773.0,1587773.0,0.0,0.0,1586097.0,-1676.0,-0.10555665073029961,1511746.0,1511746.0,0.0,1606885.0,1606885.0,0.0,0.0,1097442.6674727926,1097078.013698883,-364.6537739096675,-0.033227592175671256,1040.0,1034.0,1051.0,1050.0,111966.0,77.0,1-2km,1-2km
3093,18,Sants,Sants-Montjuïc,427301.7549762916,4581079.958127547,1582.7475484783697,1471.0,35.0,True,1907.3821813638403,0.0,1587773.0,1587773.0,0.0,0.0,1586097.0,-1676.0,-0.10555665073029961,1523218.0,1523218.0,0.0,1606885.0,1606885.0,0.0,0.0,1089155.2326798576,1088796.6217764548,-358.6109034027904,-0.03292560074475621,1040.0,1034.0,1051.0,1050.0,98337.0,68.0,1-2km,1-2km
3094,18,Sants,Sants-Montjuïc,427355.2466827732,4580897.725211546,1549.1225309949043,1186.0,22.6,True,1823.6537921840893,0.0,1583255.0,1583255.0,0.0,0.0,1581579.0,-1676.0,-0.1058578687577175,1502010.0,1502010.0,0.0,1606885.0,1606885.0,0.0,0.0,1071849.7942189353,1071497.6097706861,-352.1844482491724,-0.032857630812516206,1037.0,1031.0,1051.0,1050.0,91954.0,62.0,1-2km,1-2km
3095,18,Sants,Sants-Montjuïc,427377.94334239024,4580708.561885937,1569.871012195303,1609.0,13.8,True,1833.1806199317282,0.0,1573619.0,1573619.0,0.0,0.0,1571943.0,-1676.0,-0.10650608565351588,1452078.0,1452078.0,0.0,1606885.0,1606885.0,0.0,0.0,1061272.4086992664,1061009.5069278027,-262.9017714636866,-0.024772317579226287,1031.0,1025.0,1051.0,1050.0,98430.0,66.0,1-2km,1-2km
3096,18,Sants,Sants-Montjuïc,427532.125520503,4580716.016643115,1420.4386922463088,1518.0,40.1,True,1769.9494170087337,0.0,1569773.0,1569773.0,0.0,0.0,1568097.0,-1676.0,-0.10676702937303674,1418008.0,1418008.0,0.0,1606885.0,1606885.0,0.0,0.0,1051833.8437970101,1051570.361376116,-263.4824208940845,-0.025049813946178088,1028.0,1022.0,1051.0,1050.0,101418.0,68.0,1-2km,1-2km
3097,18,Sants,Sants-Montjuïc,427435.6771865795,4580532.692845374,1575.5723245698578,1635.0,6.2,True,1969.84056913514,0.0,1445102.0,1445102.0,0.0,0.0,1443426.0,-1676.0,-0.11597797248913917,1149391.0,1149391.0,0.0,1606885.0,1606885.0,0.0,0.0,963765.8717293659,963531.9343747615,-233.93735460436437,-0.024273255721806268,948.0,938.0,1051.0,1050.0,90738.0,60.0,1-2km,1-2km
3098,18,Sants,Sants-Montjuïc,427538.4889303904,4580404.15075707,1540.2125639902208,1435.0,25.5,True,1818.5255411954906,0.0,1552214.0,1552214.0,0.0,0.0,1550538.0,-1676.0,-0.10797480244347751,1243555.0,1243555.0,0.0,1606885.0,1606885.0,0.0,0.0,1026052.6656528433,1025795.0685868995,-257.59706594375893,-0.025105637806599183,1016.0,1009.0,1051.0,1050.0,89633.0,59.0,1-2km,1-2km
3099,18,Sants,Sants-Montjuïc,427741.9319637403,4580435.755771705,1349.1416816856104,973.0,41.3,True,1708.2263174523835,0.0,1544130.0,1544130.0,0.0,0.0,1542454.0,-1676.0,-0.1085400840602799,1362007.0,1362007.0,0.0,1606885.0,1606885.0,0.0,0.0,1030744.4512651959,1030482.22573597,-262.2255292258924,-0.02544040173139147,1010.0,1004.0,1051.0,1050.0,86686.0,57.0,1-2km,1-2km
3100,18,Sants,Sants-Montjuïc,427656.8469447415,4580618.488362906,1338.5333143021808,1281.0,51.0,True,1696.8436260496537,0.0,1573749.0,1573749.0,0.0,0.0,1572073.0,-1676.0,-0.10649728768691831,1401192.0,1401192.0,0.0,1606885.0,1606885.0,0.0,0.0,1063327.0511562806,1063057.4545339048,-269.5966223757714,-0.025354064121909367,1032.0,1026.0,1051.0,1050.0,100343.0,67.0,1-2km,1-2km
3101,18,Sants,Sants-Montjuïc,427839.3636443475,4580613.82859161,1175.8186627728892,4382.0,14.4,True,1422.5505990375962,0.0,1573749.0,1573749.0,0.0,0.0,1572073.0,-1676.0,-0.10649728768691831,1393966.0,1393966.0,0.0,1606885.0,1606885.0,0.0,0.0,1058876.3505979688,1058607.2976472024,-269.0529507664032,-0.025409288876313427,1032.0,1026.0,1051.0,1050.0,92937.0,62.0,1-2km,1-2km
3102,18,Sants,Sants-Montjuïc,427931.79597844806,4580565.637452308,1119.2903395223268,1340.0,17.7,True,1377.8266304518775,0.0,1475907.0,1475907.0,0.0,0.0,1474231.0,-1676.0,-0.11355729053388865,1138089.0,1138089.0,0.0,1606885.0,1606885.0,0.0,0.0,992172.9867933141,991916.5310031029,-256.45579021121375,-0.025847890803807755,966.0,960.0,1051.0,1050.0,90556.0,60.0,1-2km,1-2km
3103,18,Sants,Sants-Montjuïc,428080.0372067164,4580601.289052378,975.724271189525,1125.0,23.8,True,1233.7769739073217,0.0,1573826.0,1573826.0,0.0,0.0,1572150.0,-1676.0,-0.10649207726902465,1366219.0,1366219.0,0.0,1606885.0,1606885.0,0.0,0.0,1068479.7953099066,1068309.9296165262,-169.8656933803577,-0.01589788539998448,1032.0,1026.0,1051.0,1050.0,85888.0,58.0,1-2km,500m-1km
3104,18,Sants,Sants-Montjuïc,428030.91373749735,4580711.512201535,960.8067342476768,1401.0,3.5,True,1195.250824095714,0.0,1580847.0,1580847.0,0.0,0.0,1579171.0,-1676.0,-0.10601911506932676,1422480.0,1422480.0,0.0,1606885.0,1606885.0,0.0,0.0,1090775.1054107563,1090611.5781092728,-163.52730148355477,-0.014991843934866373,1036.0,1030.0,1051.0,1050.0,98992.0,68.0,1-2km,500m-1km
3105,18,Sants,Sants-Montjuïc,427871.3772499836,4580879.010305579,1048.5671796872075,1180.0,20.8,True,1279.2081337770321,0.0,1580847.0,1580847.0,0.0,0.0,1579171.0,-1676.0,-0.10601911506932676,1462763.0,1462763.0,0.0,1606885.0,1606885.0,0.0,0.0,1077533.1516166234,1077372.3398167933,-160.8117998300586,-0.014924069815280633,1036.0,1030.0,1051.0,1050.0,103981.0,73.0,1-2km,1-2km
3106,18,Sants,Sants-Montjuïc,428102.2658710089,4581086.02908138,783.5436809382983,1291.0,13.1,True,964.0693364692705,0.0,1591351.0,1591351.0,0.0,0.0,1589675.0,-1676.0,-0.10531931673150675,1560361.0,1560361.0,0.0,1606885.0,1606885.0,0.0,0.0,1132156.631033406,1131755.228519064,-401.4025143419858,-0.03545468032772065,1042.0,1036.0,1051.0,1050.0,77627.0,54.0,500m-1km,500m-1km
3107,18,Sants,Sants-Montjuïc,427992.6525726493,4581316.525105307,899.6761748189024,1595.0,19.3,True,1023.7918130485701,0.0,1587571.0,1587571.0,0.0,0.0,1585895.0,-1676.0,-0.10557008159005173,1507071.0,1507071.0,0.0,1606885.0,1606885.0,0.0,0.0,1107155.4889012726,1106783.5418204425,-371.9470808301121,-0.03359483690942342,1040.0,1034.0,1051.0,1050.0,114127.0,82.0,1-2km,500m-1km
3108,18,Sants,Sants-Montjuïc,427779.5834567552,4581028.869654291,1110.3998794625206,1597.0,21.9,True,1389.2842033693346,0.0,1584686.0,1584686.0,0.0,0.0,1583010.0,-1676.0,-0.10576227719560846,1491501.0,1491501.0,0.0,1606885.0,1606885.0,0.0,0.0,1091986.3423622611,1091615.4461596538,-370.89620260731317,-0.033965278522162155,1038.0,1032.0,1051.0,1050.0,119355.0,83.0,1-2km,1-2km
3109,18,Sants,Sants-Montjuïc,427737.0279390456,4581223.854180726,1147.6434564543345,1503.0,58.6,True,1340.6871335375051,0.0,1583023.0,1583023.0,0.0,0.0,1581347.0,-1676.0,-0.10587338276196871,1431964.0,1431964.0,0.0,1606885.0,1606885.0,0.0,0.0,1085653.6266327365,1085279.5084853903,-374.1181473461911,-0.034460175710604495,1037.0,1031.0,1051.0,1050.0,104774.0,73.0,1-2km,1-2km
3110,18,Sants,Sants-Montjuïc,427685.95344997913,4581399.608370498,1184.207281674475,1429.0,30.3,True,1405.9035922488547,0.0,1587571.0,1587571.0,0.0,0.0,1585895.0,-1676.0,-0.10557008159005173,1504085.0,1504085.0,0.0,1606885.0,1606885.0,0.0,0.0,1104103.5243455386,1103732.5150818103,-371.0092637282796,-0.03360276056977508,1040.0,1034.0,1051.0,1050.0,108854.0,77.0,1-2km,1-2km
3111,18,Sants,Sants-Montjuïc,427936.8936382209,4581457.851761162,928.083533744617,1272.0,30.5,True,1126.3162699371123,0.0,1591351.0,1591351.0,0.0,0.0,1589675.0,-1676.0,-0.10531931673150675,1550921.0,1550921.0,0.0,1606885.0,1606885.0,0.0,0.0,1120504.4843887181,1120124.6458196875,-379.83856903063133,-0.03389888878828085,1042.0,1036.0,1051.0,1050.0,113025.0,80.0,1-2km,500m-1km
3112,18,Sants,Sants-Montjuïc,427930.2354545802,4581548.278910092,929.512341880052,1839.0,45.9,True,1221.769956877659,0.0,1591351.0,1591351.0,0.0,0.0,1589675.0,-1676.0,-0.10531931673150675,1565058.0,1565058.0,0.0,1606885.0,1606885.0,0.0,0.0,1146330.4562434668,1145941.8217436047,-388.6344998620916,-0.03390248403027253,1042.0,1036.0,1051.0,1050.0,95571.0,70.0,1-2km,500m-1km
3113,18,Sants,Sants-Montjuïc,428176.28596252186,4581572.467039012,683.6093275540061,1562.0,69.4,True,909.4603912729168,0.0,1591351.0,1591351.0,0.0,0.0,1589675.0,-1676.0,-0.10531931673150675,1571203.0,1571203.0,0.0,1606885.0,1606885.0,0.0,0.0,1141248.7462937878,1140842.357072784,-406.38922100374475,-0.0356091712979748,1042.0,1036.0,1051.0,1050.0,101509.0,74.0,500m-1km,500m-1km
3114,18,Sants,Sants-Montjuïc,428245.0711682055,4581739.300411928,641.2236049886915,1470.0,47.4,True,759.709155457115,0.0,1591351.0,1591351.0,0.0,0.0,1589675.0,-1676.0,-0.10531931673150675,1570718.0,1570718.0,0.0,1606885.0,1606885.0,0.0,0.0,1142490.578246171,1142095.2254999068,-395.3527462640777,-0.03460446447365727,1042.0,1036.0,1051.0,1050.0,106405.0,76.0,500m-1km,500m-1km
3211,13,la Marina de Port,Sants-Montjuïc,428078.16235602775,4579092.516993577,2214.863499664134,1519.0,60.2,True,2559.4287709289792,0.0,1432666.0,1432666.0,0.0,0.0,1430990.0,-1676.0,-0.11698469845728174,1184843.0,1184843.0,0.0,1606885.0,1606885.0,0.0,0.0,972130.5203415407,971862.0903129746,-268.4300285660429,-0.0276125502645195,940.0,932.0,1051.0,1050.0,36613.0,21.0,2-3.5km,2-3.5km
3212,13,la Marina de Port,Sants-Montjuïc,427899.6784755358,4579412.319739169,2001.7624147710387,2383.0,86.1,True,2462.951295611428,0.0,1557251.0,1557251.0,0.0,0.0,1555575.0,-1676.0,-0.107625552977651,1469780.0,1469780.0,0.0,1606885.0,1606885.0,0.0,0.0,1045560.6099536377,1045272.5885462689,-288.02140736882575,-0.02754707901453912,1020.0,1014.0,1051.0,1050.0,51438.0,31.0,2-3.5km,2-3.5km
3213,13,la Marina de Port,Sants-Montjuïc,427958.0728964864,4579557.76269774,1846.5026004805893,2339.0,43.2,True,2116.979383282792,0.0,1523381.0,1523381.0,0.0,0.0,1521705.0,-1676.0,-0.11001843924796226,1283815.0,1283815.0,0.0,1606885.0,1606885.0,0.0,0.0,1016514.2814505051,1016229.841418196,-284.44003230915405,-0.027981902222099144,996.0,990.0,1051.0,1050.0,58641.0,36.0,2-3.5km,1-2km
4001,19,les Corts,Les Corts,428134.4324681704,4581840.549572278,778.8876667130829,1264.0,53.5,True,933.7893394319351,0.0,1591351.0,1591351.0,0.0,0.0,1589675.0,-1676.0,-0.10531931673150675,1546854.0,1546854.0,0.0,1606885.0,1606885.0,0.0,0.0,1119049.7912770454,1118674.061695453,-375.7295815923717,-0.033575769775498004,1042.0,1036.0,1051.0,1050.0,100325.0,73.0,500m-1km,500m-1km
4002,19,les Corts,Les Corts,427895.3651690639,4581799.684696226,994.5155333987988,1905.0,14.0,True,1245.1302769977824,0.0,1591351.0,1591351.0,0.0,0.0,1589675.0,-1676.0,-0.10531931673150675,1573138.0,1573138.0,0.0,1606885.0,1606885.0,0.0,0.0,1146643.342864298,1146254.8027202992,-388.54014399880543,-0.03388500412240112,1042.0,1036.0,1051.0,1050.0,94053.0,69.0,1-2km,500m-1km
4003,19,les Corts,Les Corts,428030.277641964,4581743.661415662,850.269279286134,1049.0,62.5,True,1008.8558810095,0.0,1594259.0,1594259.0,0.0,0.0,1592583.0,-1676.0,-0.10512720956883417,1584472.0,1584472.0,0.0,1606885.0,1606885.0,0.0,0.0,1157021.708872256,1156653.5621137212,-368.14675853494555,-0.03181848324123292,1044.0,1038.0,1051.0,1050.0,106237.0,77.0,1-2km,500m-1km
4004,19,les Corts,Les Corts,427924.9006864975,4581666.35272854,941.2328874179852,974.0,55.1,True,1151.8863100246238,0.0,1593280.0,1593280.0,0.0,0.0,1591604.0,-1676.0,-0.1051918055834505,1581430.0,1581430.0,0.0,1606885.0,1606885.0,0.0,0.0,1152309.1422146799,1151918.422237216,-390.7199774638284,-0.03390756552645971,1043.0,1037.0,1051.0,1050.0,99524.0,72.0,1-2km,500m-1km
4005,19,les Corts,Les Corts,427780.54245249263,4581585.891030034,1079.5661787044182,1205.0,36.3,True,1358.8079686021672,0.0,1591351.0,1591351.0,0.0,0.0,1589675.0,-1676.0,-0.10531931673150675,1524719.0,1524719.0,0.0,1606885.0,1606885.0,0.0,0.0,1121836.1320120844,1121458.3181083368,-377.8139037475921,-0.033678172147117325,1042.0,1036.0,1051.0,1050.0,102121.0,74.0,1-2km,1-2km
4006,19,les Corts,Les Corts,427616.203783089,4581509.13270762,1244.4118809958184,1125.0,50.9,True,1484.8660310972684,0.0,1591351.0,1591351.0,0.0,0.0,1589675.0,-1676.0,-0.10531931673150675,1567385.0,1567385.0,0.0,1606885.0,1606885.0,0.0,0.0,1141149.8398008833,1140766.8484715992,-382.991329284152,-0.03356187907374016,1042.0,1036.0,1051.0,1050.0,102100.0,72.0,1-2km,1-2km
4007,19,les Corts,Les Corts,427667.8012543418,4581626.773062699,1193.9744161688488,1028.0,34.9,True,1575.1856462392138,0.0,1591351.0,1591351.0,0.0,0.0,1589675.0,-1676.0,-0.10531931673150675,1546664.0,1546664.0,0.0,1606885.0,1606885.0,0.0,0.0,1126043.9862428303,1125665.644122152,-378.3421206783969,-0.03359923105142429,1042.0,1036.0,1051.0,1050.0,83312.0,61.0,1-2km,1-2km
4008,19,les Corts,Les Corts,427642.4497873731,4581693.070125476,1224.8890181187785,993.0,30.6,True,1547.469688396212,0.0,1589193.0,1589193.0,0.0,0.0,1587517.0,-1676.0,-0.10546233213964572,1514218.0,1514218.0,0.0,1606885.0,1606885.0,0.0,0.0,1109511.582667428,1109138.5669800304,-373.0156873976812,-0.03361981012409956,1041.0,1035.0,1051.0,1050.0,83950.0,61.0,1-2km,1-2km
4009,19,les Corts,Les Corts,427594.1320832006,4581754.499216738,1280.960735384548,1468.0,12.5,True,1578.2087987596772,0.0,1589729.0,1589729.0,0.0,0.0,1588053.0,-1676.0,-0.10542677399732911,1537995.0,1537995.0,0.0,1606885.0,1606885.0,0.0,0.0,1115191.306694724,1114816.8824346033,-374.42426012060605,-0.03357489050289935,1041.0,1035.0,1051.0,1050.0,82736.0,60.0,1-2km,1-2km
4010,19,les Corts,Les Corts,427531.8683544209,4581854.053736354,1360.7551713000294,889.0,6.2,True,1587.0440229229728,0.0,1587773.0,1587773.0,0.0,0.0,1586097.0,-1676.0,-0.10555665073029961,1527277.0,1527277.0,0.0,1606885.0,1606885.0,0.0,0.0,1104160.9820503863,1103792.714885529,-368.2671648573596,-0.03335266965995312,1040.0,1034.0,1051.0,1050.0,81477.0,59.0,1-2km,1-2km
4011,19,les Corts,Les Corts,427707.23337923625,4581929.317145947,1211.2536227322726,1701.0,76.7,True,1352.193365227016,0.0,1591351.0,1591351.0,0.0,0.0,1589675.0,-1676.0,-0.10531931673150675,1568801.0,1568801.0,0.0,1606885.0,1606885.0,0.0,0.0,1135013.6245402908,1134630.112091631,-383.5124486598652,-0.033789237447717634,1042.0,1036.0,1051.0,1050.0,87501.0,64.0,1-2km,1-2km
4012,19,les Corts,Les Corts,427835.839825428,4581986.803511193,1110.586316387557,1345.0,56.4,True,1245.177906946189,0.0,1594259.0,1594259.0,0.0,0.0,1592583.0,-1676.0,-0.10512720956883417,1540651.0,1540651.0,0.0,1606885.0,1606885.0,0.0,0.0,1130575.3516679893,1130198.3163217506,-377.03534623864107,-0.033348979851929694,1044.0,1038.0,1051.0,1050.0,89793.0,65.0,1-2km,1-2km
4013,19,les Corts,Les Corts,427889.32332560944,4582117.500047336,1120.839198729681,1209.0,64.7,True,1267.3938397212185,0.0,1594259.0,1594259.0,0.0,0.0,1592583.0,-1676.0,-0.10512720956883417,1554608.0,1554608.0,0.0,1606885.0,1606885.0,0.0,0.0,1137225.713337784,1136868.5719982663,-357.14133951766416,-0.031404613466700995,1044.0,1038.0,1051.0,1050.0,80662.0,58.0,1-2km,1-2km
4014,19,les Corts,Les Corts,428037.0941767261,4582151.045776864,1014.9309866265728,781.0,14.2,True,1196.594806825585,0.0,1594259.0,1594259.0,0.0,0.0,1592583.0,-1676.0,-0.10512720956883417,1570744.0,1570744.0,0.0,1606885.0,1606885.0,0.0,0.0,1146762.32092127,1146410.0013521828,-352.31956908712164,-0.030722980922854182,1044.0,1038.0,1051.0,1050.0,86026.0,63.0,1-2km,1-2km
4015,19,les Corts,Les Corts,428010.1288496719,4581978.590693032,948.6203176460996,1872.0,12.1,True,1119.871280875005,0.0,1593280.0,1593280.0,0.0,0.0,1591604.0,-1676.0,-0.1051918055834505,1525154.0,1525154.0,0.0,1606885.0,1606885.0,0.0,0.0,1115491.1435257331,1115140.2998985504,-350.8436271827668,-0.031451941973636405,1043.0,1037.0,1051.0,1050.0,95458.0,69.0,1-2km,500m-1km
4016,19,les Corts,Les Corts,428187.1662350216,4581970.810229276,789.8739980035022,1056.0,52.1,True,895.1637831805422,0.0,1594259.0,1594259.0,0.0,0.0,1592583.0,-1676.0,-0.10512720956883417,1570744.0,1570744.0,0.0,1606885.0,1606885.0,0.0,0.0,1147384.6499543365,1147022.8104076902,-361.83954664622433,-0.03153602818903188,1044.0,1038.0,1051.0,1050.0,91669.0,67.0,500m-1km,500m-1km
4017,19,les Corts,Les Corts,428209.31107853394,4582143.409099652,876.0054186708975,1190.0,19.7,True,969.7132692231236,0.0,1595966.0,1595966.0,0.0,0.0,1594290.0,-1676.0,-0.10501476848504292,1577980.0,1577980.0,0.0,1606885.0,1606885.0,0.0,0.0,1163309.5714555292,1162967.9433330274,-341.62812250177376,-0.029366914094442614,1045.0,1039.0,1051.0,1050.0,98919.0,71.0,500m-1km,500m-1km
4018,19,les Corts,Les Corts,428321.8279297593,4582323.177173653,936.4751694362536,1469.0,33.5,True,1011.7486384553139,0.0,1594259.0,1594259.0,0.0,0.0,1592583.0,-1676.0,-0.10512720956883417,1569007.0,1569007.0,0.0,1606885.0,1606885.0,0.0,0.0,1156670.4176662704,1156376.0066882272,-294.4109780432191,-0.025453316134533003,1044.0,1038.0,1051.0,1050.0,97813.0,70.0,1-2km,500m-1km
4019,19,les Corts,Les Corts,428290.252752276,4582569.25626133,1161.805115184547,1366.0,25.3,True,1329.6288780046427,0.0,1597665.0,1597665.0,0.0,0.0,1595989.0,-1676.0,-0.10490309295127577,1585008.0,1585008.0,0.0,1606885.0,1606885.0,0.0,0.0,1181312.911999939,1181008.9696622512,-303.9423376878258,-0.025729197962736015,1046.0,1040.0,1051.0,1050.0,87368.0,61.0,1-2km,1-2km
4020,19,les Corts,Les Corts,428184.0960447579,4582360.924640783,1050.438928277568,1476.0,61.1,True,1299.1764131828024,0.0,1594259.0,1594259.0,0.0,0.0,1592583.0,-1676.0,-0.10512720956883417,1575395.0,1575395.0,0.0,1606885.0,1606885.0,0.0,0.0,1154177.2927371198,1153814.749127652,-362.5436094678007,-0.03141143148016993,1044.0,1038.0,1051.0,1050.0,79441.0,56.0,1-2km,1-2km
4021,19,les Corts,Les Corts,428037.1206866204,4582448.857928898,1213.5939713911052,1311.0,6.7,True,1444.7496450888939,0.0,1594259.0,1594259.0,0.0,0.0,1592583.0,-1676.0,-0.10512720956883417,1572693.0,1572693.0,0.0,1606885.0,1606885.0,0.0,0.0,1158047.9889876754,1157736.7588112238,-311.230176451616,-0.0268754127127048,1044.0,1038.0,1051.0,1050.0,75995.0,54.0,1-2km,1-2km
4022,19,les Corts,Les Corts,427748.4000738736,4582304.741635951,1339.6842444073616,1652.0,51.7,True,1499.4703757880359,0.0,1594259.0,1594259.0,0.0,0.0,1592583.0,-1676.0,-0.10512720956883417,1578776.0,1578776.0,0.0,1606885.0,1606885.0,0.0,0.0,1157050.6278162461,1156687.492964561,-363.13485168502666,-0.031384525703113564,1044.0,1038.0,1051.0,1050.0,74664.0,53.0,1-2km,1-2km
4023,19,les Corts,Les Corts,427563.2582308256,4582506.866109235,1607.4291720203778,1064.0,23.4,True,1855.7284678142228,0.0,1595966.0,1595966.0,0.0,0.0,1594290.0,-1676.0,-0.10501476848504292,1574883.0,1574883.0,0.0,1606885.0,1606885.0,0.0,0.0,1142013.620398531,1141660.8411815218,-352.7792170091998,-0.030890981570437806,1045.0,1039.0,1051.0,1050.0,69726.0,49.0,1-2km,1-2km
4024,19,les Corts,Les Corts,427233.8893359314,4582478.130710324,1868.835680516266,1020.0,32.8,True,2173.2893596987205,0.0,1595966.0,1595966.0,0.0,0.0,1594290.0,-1676.0,-0.10501476848504292,1576827.0,1576827.0,0.0,1606885.0,1606885.0,0.0,0.0,1142974.979273208,1142620.7771935873,-354.202079620678,-0.030989486738013033,1045.0,1039.0,1051.0,1050.0,59038.0,41.0,2-3.5km,1-2km
4025,19,les Corts,Les Corts,427552.2548627823,4582127.602553562,1426.7112666414976,1149.0,22.8,True,1694.4945838826884,0.0,1149.0,1149.0,0.0,0.0,1149.0,0.0,0.0,1149.0,1149.0,0.0,1149.0,1149.0,0.0,0.0,1149.0,1149.0,0.0,0.0,1.0,1.0,1.0,1.0,81527.0,59.0,1-2km,1-2km
4026,19,les Corts,Les Corts,427502.9918696073,4581969.6044018455,1418.1936933254854,1215.0,30.2,True,1688.992799437984,0.0,1591351.0,1591351.0,0.0,0.0,1589675.0,-1676.0,-0.10531931673150675,1499343.0,1499343.0,0.0,1606885.0,1606885.0,0.0,0.0,1106341.76880615,1105973.4351511248,-368.3336550251115,-0.03329293581879126,1042.0,1036.0,1051.0,1050.0,85898.0,62.0,1-2km,1-2km
4027,19,les Corts,Les Corts,427396.87805146986,4582185.449035865,1592.2791482698594,1331.0,29.8,True,1921.1100511274585,0.0,1591351.0,1591351.0,0.0,0.0,1589675.0,-1676.0,-0.10531931673150675,1506271.0,1506271.0,0.0,1606885.0,1606885.0,0.0,0.0,1095723.1227332903,1095380.3444282843,-342.77830500598066,-0.031283295742716224,1042.0,1036.0,1051.0,1050.0,68852.0,50.0,1-2km,1-2km
4028,19,les Corts,Les Corts,427247.485834488,4582105.1039383495,1702.9812529354174,1298.0,33.3,True,2099.096776768004,0.0,1594259.0,1594259.0,0.0,0.0,1592583.0,-1676.0,-0.10512720956883417,1555800.0,1555800.0,0.0,1606885.0,1606885.0,0.0,0.0,1127466.027902134,1127114.9100865633,-351.117815570673,-0.03114220800284287,1044.0,1038.0,1051.0,1050.0,68600.0,49.0,2-3.5km,1-2km
4029,19,les Corts,Les Corts,427118.4339918185,4581980.84525566,1792.2175509422027,1120.0,12.8,True,2195.9920657515745,0.0,1594259.0,1594259.0,0.0,0.0,1592583.0,-1676.0,-0.10512720956883417,1555320.0,1555320.0,0.0,1606885.0,1606885.0,0.0,0.0,1120782.2771007793,1120430.8117281767,-351.46537260268815,-0.031358933825386036,1044.0,1038.0,1051.0,1050.0,65936.0,47.0,2-3.5km,1-2km
4030,19,les Corts,Les Corts,427228.8193107664,4581766.2292025145,1644.3109866416828,1777.0,35.1,True,2013.029696243798,0.0,1594259.0,1594259.0,0.0,0.0,1592583.0,-1676.0,-0.10512720956883417,1546953.0,1546953.0,0.0,1606885.0,1606885.0,0.0,0.0,1113007.9650506403,1112644.0871047757,-363.8779458645731,-0.032693202321154746,1044.0,1038.0,1051.0,1050.0,77703.0,56.0,2-3.5km,1-2km
4031,19,les Corts,Les Corts,427367.3399765693,4581706.566073271,1499.888518222068,1888.0,14.7,True,1771.8121453026674,0.0,1589931.0,1589931.0,0.0,0.0,1588255.0,-1676.0,-0.10541337957433373,1525256.0,1525256.0,0.0,1606885.0,1606885.0,0.0,0.0,1103349.0782594075,1102982.6256201386,-366.45263926894404,-0.03321275618837175,1041.0,1035.0,1051.0,1050.0,88483.0,64.0,1-2km,1-2km
