station_id,desc,lon,lat,euclid_m,network_m,snap_m,network_bin,euclid_bin,years_with_counts,distance_metric,did_bin,street_group,is_gran_via,is_tac2020_other,q_pre,n_pre,q_post,n_post,delta_q,delta_log_q
2001,PARÍS - VILADOMAT (sentit Besòs),2.1465047471315,41.3885296827205,691.7,815.2,29.2,500_1000m,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,9399.0,7,11521.91304347826,23,2122.91304347826,0.2036474036446112
4096,ROSSELLÓ - ARIBAU (sentit Besòs),2.15547146519011,41.391862456137,694.9,736.8,19.5,500_1000m,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,7768.142857142857,7,7560.541666666667,24,-207.6011904761899,-0.027088284631549442
4039,ROSSELLÓ - BALMES (sentit Besòs),2.15782762359234,41.3936544186481,709.5,779.0,5.2,500_1000m,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,14054.857142857143,7,13764.375,24,-290.4821428571431,-0.020884307604781327
5020,ALMOGÀVERS - ROGER DE FLOR  (sentit Llobregat),2.18214874228289,41.3912139162087,730.8,913.9,20.8,500_1000m,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,3798.8571428571427,7,3744.7391304347825,23,-54.11801242236015,-0.0143483131696307
4076,ARAGÓ - PADILLA (sentit Llobregat),2.17932605908427,41.4029586518706,737.7,863.9,11.6,500_1000m,500_1000m,"2017,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,tac2020_other,False,True,41140.142857142855,7,33760.181818181816,22,-7379.961038961039,-0.19770230135924116
3030,VILADOMAT - PARLAMENT  (sentit mar),2.16244637583804,41.3757914645701,744.2,869.0,21.2,500_1000m,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,7359.142857142857,7,10332.2,20,2973.057142857144,0.3393217660511674
4006,PARÍS - VILLARROEL,2.14982266490774,41.3910511523403,758.2,933.0,20.6,500_1000m,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,11630.285714285714,7,28201.041666666668,24,16570.755952380954,0.8857463825608178
5018,PG. LLUÍS COMPANYS - REC COMTAL (Baixada),2.18177593556833,41.3896230949241,768.3,922.9,10.4,500_1000m,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,14789.4,5,15855.0,22,1065.6000000000004,0.06957420004182246
6007,INDÚSTRIA - NÀPOLS  (sentit Besòs),2.16788571857009,41.404637037895,771.5,1065.6,15.1,1_2km,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,tac2020_other,False,True,4229.0,7,3806.1666666666665,24,-422.8333333333335,-0.10534300006895236
4094,VILLARROEL - PARÍS  (sentit mar),2.14902608916375,41.3910706879931,785.8,936.7,18.1,500_1000m,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,10887.57142857143,7,11060.583333333334,24,173.0119047619046,0.015765834558703062
4037,GRAN VIA - LEPANT (Besòs),2.18315468669706,41.400525643884,792.3,966.8,11.2,500_1000m,500_1000m,"2017,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,tac2020_other,True,True,36152.57142857143,7,38782.65217391304,23,2630.080745341613,0.07022495946414864
3029,RONDA DE SANT PAU - MARQUES DE CAMPO SAGRADO  (sentit muntanya),2.1651407805836,41.3771536877082,818.2,949.4,6.8,500_1000m,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,13699.0,7,12991.916666666666,24,-707.0833333333339,-0.05299546827411383
4055,PADILLA - GRAN VIA  (sentit muntanya),2.18306888271222,41.4012229046827,824.1,994.7,15.2,500_1000m,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,11948.142857142857,7,17094.0,21,5145.857142857143,0.3581516678877179
4007,AV. DIAGONAL - RAMBLA CATALUNYA (Baixada),2.15750682596104,41.3959672761549,839.3,874.9,29.8,500_1000m,500_1000m,"2017,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,16851.0,7,16558.25,24,-292.75,-0.01752553517393096
4003,ARIBAU - CÒRSEGA  (sentit muntanya),2.15359903533125,41.3927377009934,844.8,870.2,19.2,500_1000m,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,19737.0,7,22039.434782608696,23,2302.434782608696,0.11033829211170065
4011,CASANOVA - PARÍS  (sentit muntanya),2.15007571947828,41.3919934955964,850.8,938.2,34.6,500_1000m,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,16509.285714285714,7,14872.666666666666,24,-1636.6190476190477,-0.10439791679099031
4012,LONDRES - CASANOVA,2.1490220490932,41.3921410662462,895.2,1075.5,24.7,1_2km,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,4394.6,5,4377.958333333333,24,-16.641666666667334,-0.003794032709034667
3032,COMTE BORRELL- MARQUÈS DE CAMPO SAGRADO  (sentit mar),2.16475845609665,41.3757177171978,898.0,1131.1,3.0,1_2km,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,2914.8571428571427,7,3043.0,20,128.14285714285734,0.04302305990946653
6008,SANT ANTONI MARIA CLARET - SICÍLIA  (sentit Llobregat),2.16718733665132,41.4058213534936,901.8,1282.2,17.1,1_2km,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,21402.333333333332,6,21970.133333333335,15,567.8000000000029,0.026184004907998215
4001,URGELL - BUENOS AIRES  (sentit mar),2.14641817842831,41.3912813283886,918.1,1243.2,4.7,1_2km,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,9491.0,5,6040.826086956522,23,-3450.173913043478,-0.4518032091900448
3007,GRAN VIA - FARELL (Sortida),2.14429511912127,41.3714598785271,922.6,1168.6,18.5,1_2km,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,tac2020_other,True,True,45696.28571428572,7,42433.17391304348,23,-3263.1118012422376,-0.07408655926929164
4005,AV. DIAGONAL - RAMBLA CATALUNYA (Pujada),2.15651996801086,41.3958138514847,923.5,1005.5,27.1,1_2km,500_1000m,"2017,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,11380.285714285714,7,12500.625,24,1120.3392857142862,0.0938961079717906
4089,BÀLMES - PARÍS (baixada),2.1554440540201,41.3947839585255,939.6,946.6,2.4,500_1000m,500_1000m,"2017,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,500_1000m,other,False,False,27766.166666666668,6,25285.875,24,-2480.291666666668,-0.09357231370915464
4088,PARÍS - ARIBAU  (sentit Besòs),2.1532501090812,41.3936224740716,945.9,1043.5,17.0,1_2km,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,12399.42857142857,7,10907.958333333334,24,-1491.4702380952367,-0.12815774345021147
4087,MUNTANER - LONDRES  (sentit mar),2.15089365575303,41.3930509929197,949.1,1070.2,7.6,1_2km,500_1000m,"2017,2018,2019,2020,2021,2022,2023,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,12639.142857142857,7,9160.625,8,-3478.517857142857,-0.3218841666850487
5027,PG. PUJADES - WELLINGTON (Llobregat),2.18501329421997,41.3901733502094,993.4,1208.7,8.9,1_2km,500_1000m,"2017,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,2132.0,7,2209.478260869565,23,77.47826086956502,0.03569590030004921
3027,AV. PARAL·LEL - COMTE BORRELL (Muntanya),2.16545762827654,41.375002586274,995.7,1122.9,2.5,1_2km,500_1000m,"2017,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,11445.0,7,10380.944444444445,18,-1064.0555555555547,-0.09758109286515015
5026,PG. PUJADES - ROGER DE FLOR (Besós),2.18510436978086,41.3901035183585,1003.1,1214.7,12.9,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,4824.0,7,3661.55,20,-1162.4499999999998,-0.2757169043935068
2004,NUMÀNCIA - MARQUES DE SENTMENAT V (sentit mar),2.13747872461352,41.3847091760812,1012.5,1268.3,5.0,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,23720.0,7,24701.095238095237,21,981.0952380952367,0.040529010144634725
4018,AV. MERIDIANA - LEPANT (Baixada),2.18674524208719,41.396298174752,1013.1,1442.5,17.0,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,4901.428571428572,7,5761.041666666667,24,859.6130952380954,0.1615915954496927
4056,CONSELL DE CENT - CASTILLEJOS,2.1830778515996,41.4040640465821,1026.9,1071.2,10.9,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2025",undirected_osm_highway_utm31n,1_2km,phase1_axis,False,False,7866.285714285715,7,8570.125,8,703.8392857142853,0.08569632222686074
1015,AV. SARRIÀ - AV. JOSEP TARRADELLAS,2.14307827376168,41.3905703600706,1041.6,1160.9,21.0,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,36414.57142857143,7,25947.5,24,-10467.071428571428,-0.33889374265286953
4014,AV. DIAGONAL - MUNTANER (Baixada),2.15026113948453,41.3941742332562,1081.8,1312.5,16.4,1_2km,1_2km,"2017,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,10620.857142857143,7,10562.375,24,-58.48214285714312,-0.005521564513358612
8039,VIA AUGUSTA - LA GRANADA DEL PENEDÉS (Baixada),2.15410931845948,41.3975124778552,1104.2,1290.3,11.2,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,6499.142857142857,7,5995.285714285715,21,-503.8571428571422,-0.08069685396726634
8038,VIA AUGUSTA - LUÍS ANTÚNEZ (Pujada),2.15401381751333,41.3978098948573,1112.1,1293.6,6.8,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,5755.857142857143,7,4210.958333333333,24,-1544.89880952381,-0.31252771548387237
2018,PG. SANT ANTONI - ALCOLEA (Besòs),2.136317347654,41.3762008780484,1139.4,1331.5,16.0,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,3570.2,5,4302.583333333333,24,732.3833333333332,0.18659400086882982
4093,ARIBAU - DIAGONAL  (sentit muntanya),2.15072212519473,41.394889827339,1152.6,1412.9,9.7,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,14914.285714285714,7,14936.083333333334,24,21.797619047620174,0.001460459191459762
3034,AV. PARAL·LEL - RONDA SANT PAU (Baixada),2.16831302975081,41.3748330708772,1185.4,1343.2,25.9,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,13929.285714285714,7,17899.25,12,3969.9642857142862,0.2507653028426713
4036,BALMES - LA GRANADA (baixada),2.15303677508137,41.396634928461,1199.1,1245.6,9.6,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,28424.14285714286,7,26208.333333333332,24,-2215.8095238095266,-0.0811614582874185
3011,GRAN VIA - TRAJÀ (Entrada),2.14166976251838,41.3692427641998,1245.6,1499.0,1.7,1_2km,1_2km,"2017,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,tac2020_other,True,True,39323.0,7,37067.782608695656,23,-2255.2173913043443,-0.05906139037345248
3036,AV. PARAL·LEL - ABAT SAFONT (Pujada),2.16948927505589,41.3749768556568,1254.6,1471.2,9.0,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,22014.428571428572,7,19335.130434782608,23,-2679.2981366459644,-0.12977441146073154
8001,TRAVESSERA DE GRÀCIA - BALMES,2.15226502058198,41.3978316255444,1258.3,1422.9,4.6,1_2km,1_2km,"2017,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,16401.6,5,11688.42857142857,21,-4713.171428571428,-0.3387795496263717
2002,ENTENÇA - DEU I MATA  (sentit muntanya),2.13796914924406,41.3900018374214,1262.4,1391.6,22.8,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,21646.428571428572,7,23501.5,18,1855.0714285714275,0.08222377011827753
3008,GRAN VIA - MOIANÈS (Sortida),2.14132174763906,41.3691598112449,1268.9,1533.6,8.5,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,tac2020_other,True,True,34576.57142857143,7,34739.34782608696,23,162.77639751553215,0.004696661271591296
1002,AV. DIAGONAL - AV. SARRIÀ (Entrada),2.13996624545115,41.3914833997392,1270.0,1576.4,7.4,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,15584.42857142857,7,14341.0,12,-1243.4285714285706,-0.08314967950831864
4085,VALÈNCIA - DOS DE MAIG  (sentit Besòs),2.18255362625234,41.4071224828227,1272.9,1458.7,10.9,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,tac2020_other,False,True,13226.857142857143,7,12733.181818181818,22,-493.6753246753251,-0.03803806678857313
1005,AV. DIAGONAL - BEETHOVEN (Sortida),2.13989839005131,41.391564053921,1280.6,1576.4,9.0,1_2km,1_2km,"2017,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,13290.57142857143,7,20064.416666666668,12,6773.8452380952385,0.4118930624306607
6022,CÒRSEGA - CARTAGENA  (sentit Llobregat),2.1760050615462,41.4090226084192,1306.1,1744.9,29.9,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,9401.2,5,8284.78947368421,19,-1116.4105263157908,-0.12641610068598474
4057,ARAGÓ - INDEPENDÈNCIA (sentit Llobregat),2.18431180885805,41.4067177814795,1318.7,1417.1,7.0,1_2km,1_2km,"2017,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,tac2020_other,False,True,37049.166666666664,6,34584.857142857145,14,-2464.3095238095193,-0.06882992792725595
6023,ROSSELLÓ - CASTILLEJOS (sentit Besòs),2.17812948884698,41.4089008487539,1319.5,1769.4,20.0,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,20444.571428571428,7,16546.916666666668,24,-3897.6547619047597,-0.21151761109620182
8027,GRAN DE GRÀCIA - RAMBLA DEL PRAT (sentit muntanya),2.15271723555697,41.4023133243744,1324.5,1568.5,13.3,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,10756.42857142857,7,10244.708333333334,24,-511.7202380952367,-0.04874227036981438
8018,MUNTANER - AVENIR (sentit mar),2.14729341908372,41.3957928679685,1325.4,1533.7,28.0,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,13818.857142857143,7,12617.0,20,-1201.8571428571431,-0.09098900808854538
5016,AV. MARQUÉS DE L'ARGENTERA - COMERÇ (Besós),2.18515306818641,41.3846574778002,1327.2,1630.3,14.5,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,12212.42857142857,7,17546.85714285714,7,5334.428571428571,0.36242068515253223
5015,AV. MARQUÉS DE L'ARGENTERA - COMERÇ (Llobregat),2.18466469757436,41.3841889492404,1335.3,1638.9,2.2,1_2km,1_2km,"2017,2018,2019,2020,2022,2023,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,2481.1428571428573,7,3485.8571428571427,7,1004.7142857142853,0.33999468248991693
2011,TRAVESSERA DE LES CORTS - VILAMUR (Llobregat),2.13371166810962,41.3860268567946,1355.7,1625.6,11.9,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,14382.166666666666,6,15870.52380952381,21,1488.3571428571431,0.09847452709188609
5002,VIA LAIETANA - MANRESA (Baixada),2.18130466272832,41.3819915864222,1368.2,1616.6,1.4,1_2km,1_2km,"2017,2019,2020,2021,2022,2023,2024",undirected_osm_highway_utm31n,1_2km,other,False,False,16827.85714285714,7,10930.375,8,-5897.482142857141,-0.43149006559911385
7007,AV. MERIDIANA - CONSELL DE CENT (Entrada),2.1866805713494,41.4063190756375,1416.2,1575.0,22.1,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,1604.142857142857,7,1585.3333333333333,24,-18.809523809523853,-0.011794878374662865
6011,LEPANT - LLORENS I BARBA  (sentit mar),2.16879034684606,41.4104641697786,1422.0,2009.1,20.6,gt_2km_control,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,27462.285714285714,7,26776.066666666666,15,-686.2190476190481,-0.02530518113446867
9004,LLULL- MARINA (sentit Besòs),2.19072664073008,41.3926226236707,1422.6,1848.7,15.1,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,3651.285714285714,7,3456.913043478261,23,-194.37267080745323,-0.054703349187182226
7017,AV. MERIDIANA - CLOT (Sortida),2.18706002103312,41.406326935864,1439.4,1605.8,8.7,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,5272.285714285715,7,3323.875,24,-1948.4107142857147,-0.46133271940769305
2027,C. DE SANTS - SANT MEDIR (Sentit Pl. Espanya),2.13281531900884,41.375427012794,1444.5,1682.7,8.2,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,6043.714285714285,7,5219.958333333333,24,-823.7559523809523,-0.14652935116700583
2022,TRAV. DE LES CORTS - GALILEU (Besòs),2.13204774127371,41.3848966969433,1460.1,1761.2,11.6,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,3295.285714285714,7,2964.375,24,-330.9107142857142,-0.10582665801313063
2013,NUMÀNCIA - ANGLESOLA  (sentit mar),2.13363873768197,41.3885020912706,1466.5,1721.3,17.4,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,29737.0,7,21836.555555555555,18,-7900.444444444445,-0.30880663591937463
6012,PADILLA - ROSALIA DE CASTRO  (sentit muntanya),2.17056617665228,41.410725022038,1469.5,2032.8,2.0,gt_2km_control,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,17754.0,7,15599.083333333334,24,-2154.916666666666,-0.1293986908008744
2023,TRAV. DE LES CORTS - GALILEU (Llobregat),2.13156468172109,41.3846559474015,1495.1,1759.2,10.9,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,12231.57142857143,7,10760.291666666666,24,-1471.2797619047633,-0.12815777017361718
9005,RAMON TRIAS FARGAS - DR. TRUETA (sentit mar),2.19126302621543,41.3898153718424,1507.7,1945.3,2.1,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,7930.571428571428,7,6720.045454545455,22,-1210.5259740259735,-0.16563017355763243
1014,AV. SARRIÀ - DOCTOR FLEMING (pujada),2.1359160000107,41.3916298692755,1511.0,1613.8,18.0,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,12248.6,5,11891.125,24,-357.47500000000036,-0.02961932119310262
5010,PG. COLOM - PL. D’IDRISSA DAILO (Llobregat),2.18137804232241,41.3805492721174,1513.9,1821.0,5.1,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,20017.85714285714,7,18522.8,15,-1495.057142857142,-0.07762232664174995
8020,AV.DE LA RIERA DE CASSOLES - VALLIRANA (Baixada),2.15035152730765,41.4024623783223,1514.4,1839.6,4.0,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,14060.42857142857,7,12887.09090909091,22,-1173.3376623376607,-0.08713826192066065
5007,PL. PAU VILA - DOCTOR AIGUADER (Sentit Pla de Palau),2.18530039455833,41.3823228889574,1525.3,1941.2,7.6,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,13436.0,7,13683.833333333334,12,247.83333333333394,0.018277415616580583
2020,AV. MADRID - TENOR MASINI (Besòs),2.13105365778254,41.3803288751531,1533.3,1812.8,8.0,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,13804.142857142857,7,14815.78947368421,19,1011.6466165413531,0.07072471426392468
2021,AV. MADRID - LLUÇÀ (Llobregat),2.13101466622061,41.380386227348,1535.7,1812.8,5.0,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,3935.5714285714284,7,4871.1578947368425,19,935.5864661654141,0.21327558131596547
8032,RIERA DE CASSOLES - LES CAROLINES (Pujada),2.15005680018936,41.4029648690438,1557.6,1902.4,3.0,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,2948.285714285714,7,5963.590909090909,22,3015.305194805195,0.7044489135331968
5004,PAS SOTA MURALLA - LLAUDER (Llobregat),2.18397743124051,41.3810969944889,1568.2,1893.2,3.0,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,7041.142857142857,7,3461.7272727272725,22,-3579.4155844155844,-0.7100028183811773
5003,PAS SOTA MURALLA - LLAUDER (Besòs),2.18403932544855,41.3810405336813,1576.3,1893.2,5.2,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,25620.285714285714,7,22731.78947368421,19,-2888.496240601504,-0.11962008624775855
5008,DOCTOR AIGUADER - PIZARRO (Llobregat),2.18738889851896,41.3829434202415,1593.9,2140.5,6.9,gt_2km_control,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,17017.285714285714,7,14549.42857142857,21,-2467.857142857143,-0.15667791477616255
5001,PG. COLOM - SIMÓ OLLER (Besòs),2.18103833666584,41.3796065580548,1597.8,1965.7,21.5,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,16372.857142857143,7,15549.260869565218,23,-823.5962732919252,-0.051611806461600906
6017,RONDA DEL MIG - PL. ALFONS X EL SAVI (Llobregat),2.16353512531538,41.4120931847174,1629.5,2049.5,1.7,gt_2km_control,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,11165.0,7,10290.826086956522,23,-874.173913043478,-0.08153105810904648
9001,MARINA - DOCTOR TRUETA (Baixada),2.19298716682227,41.3901072108817,1641.7,2141.5,13.3,gt_2km_control,1_2km,"2017,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,8171.571428571428,7,9046.222222222223,18,874.6507936507942,0.10168600485830659
6024,CAMÈLIES - CA L'ALEGRE DE DALT,2.15951705918456,41.4112805581794,1643.8,1997.5,2.9,1_2km,1_2km,"2017,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,4414.428571428572,7,4185.875,24,-228.55357142857156,-0.05316263464923843
8019,ARIBAU - MADRAZO (sentit muntanya),2.14637791655911,41.3986366019623,1648.1,1900.4,32.2,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,10060.57142857143,7,11724.833333333334,24,1664.2619047619046,0.1530851344869415
8022,TRAVESSERA DE DALT - MASSENS (Besòs),2.15558296051155,41.4097909899958,1664.1,1812.0,8.8,1_2km,1_2km,"2017,2018,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,31048.85714285714,7,31281.958333333332,24,233.10119047619082,0.007479519573001525
3017,GRAN VIA - QUÍMICA (Sortida),2.1377325012082,41.3664811613027,1683.8,1951.3,9.6,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,tac2020_other,True,True,15225.857142857143,7,35939.57142857143,14,20713.714285714283,0.8588438462553274
7038,MERIDIANA - VALÈNCIA (ENTRADA),2.18674458687986,41.4096142757266,1697.9,1772.1,30.1,1_2km,1_2km,"2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,27676.571428571428,7,15629.833333333334,18,-12046.738095238094,-0.5714047773807795
6006,SANT ANTONI MARIA CLARET - INDEPENDÈNCIA  (sentit Llobregat),2.17627370057039,41.4126333101318,1707.4,2347.5,14.9,gt_2km_control,1_2km,"2017,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,control_gt2km,other,False,False,28607.285714285714,7,26402.625,24,-2204.6607142857138,-0.08019799361105129
8021,TRAVESSERA DE DALT - GRANJA (Llobregat),2.15348018100593,41.4090348542492,1711.0,1779.3,5.2,1_2km,1_2km,"2017,2018,2019,2020,2021,2022,2023,2024,2025",undirected_osm_highway_utm31n,1_2km,other,False,False,28708.285714285714,7,27783.708333333332,24,-924.5773809523816,-0.03273596420755176
